player_1,player_2,p1_rank,p2_rank,p1_age,p2_age,p1_ht,p2_ht,p1_seed,p2_seed,round_encoded,surface,sets_lost,game_win_pct,outcome,tourney_level,best_of,tourney_date
Taro Daniel,Daniel Elahi Galan,76.0,84.0,31.0,27.7,191.0,191.0,0.0,0.0,1,Hard,0,0.7058823529411765,1,M,3,20240304
Daniel Elahi Galan,Taro Daniel,84.0,76.0,27.7,31.0,191.0,191.0,0.0,0.0,1,Hard,3,0.2941176470588235,0,M,3,20240304
Thiago Seyboth Wild,J J Wolf,65.0,94.0,23.9,25.2,185.0,183.0,0.0,0.0,1,Hard,0,0.8,1,M,3,20240304
J J Wolf,Thiago Seyboth Wild,94.0,65.0,25.2,23.9,183.0,185.0,0.0,0.0,1,Hard,3,0.19999999999999996,0,M,3,20240304
Fabian Marozsan,Jurij Rodionov,58.0,96.0,24.4,24.8,193.0,191.0,0.0,0.0,1,Hard,0,0.7058823529411765,1,M,3,20240304
Jurij Rodionov,Fabian Marozsan,96.0,58.0,24.8,24.4,191.0,193.0,0.0,0.0,1,Hard,3,0.2941176470588235,0,M,3,20240304
Constant Lestienne,Denis Kudla,100.0,179.0,31.7,31.5,180.0,180.0,0.0,0.0,1,Hard,1,0.6666666666666666,1,M,3,20240304
Denis Kudla,Constant Lestienne,179.0,100.0,31.5,31.7,180.0,180.0,0.0,0.0,1,Hard,2,0.33333333333333337,0,M,3,20240304
Matteo Arnaldi,Luca Van Assche,40.0,86.0,23.0,19.8,185.0,178.0,0.0,0.0,1,Hard,2,0.9020979020979021,1,M,3,20240304
Luca Van Assche,Matteo Arnaldi,86.0,40.0,19.8,23.0,178.0,185.0,0.0,0.0,1,Hard,1,0.09790209790209792,0,M,3,20240304
Jannik Sinner,Grigor Dimitrov,3.0,12.0,22.5,32.8,191.0,191.0,2.0,11.0,7,Hard,0,0.75,1,M,3,20240318
Grigor Dimitrov,Jannik Sinner,12.0,3.0,32.8,22.5,191.0,191.0,11.0,2.0,7,Hard,3,0.25,0,M,3,20240318
Grigor Dimitrov,Alexander Zverev,12.0,5.0,32.8,26.9,191.0,198.0,11.0,4.0,6,Hard,1,0.86,1,M,3,20240318
Alexander Zverev,Grigor Dimitrov,5.0,12.0,26.9,32.8,198.0,191.0,4.0,11.0,6,Hard,2,0.14,0,M,3,20240318
Jannik Sinner,Daniil Medvedev,3.0,4.0,22.5,28.0,191.0,198.0,2.0,3.0,6,Hard,0,0.8,1,M,3,20240318
Daniil Medvedev,Jannik Sinner,4.0,3.0,28.0,22.5,198.0,191.0,3.0,2.0,6,Hard,3,0.19999999999999996,0,M,3,20240318
Grigor Dimitrov,Carlos Alcaraz,12.0,2.0,32.8,20.8,191.0,183.0,11.0,1.0,5,Hard,0,0.6666666666666666,1,M,3,20240318
Carlos Alcaraz,Grigor Dimitrov,2.0,12.0,20.8,32.8,183.0,191.0,1.0,11.0,5,Hard,3,0.33333333333333337,0,M,3,20240318
Alexander Zverev,Fabian Marozsan,5.0,57.0,26.9,24.4,198.0,193.0,4.0,0.0,5,Hard,0,0.6190476190476191,1,M,3,20240318
Fabian Marozsan,Alexander Zverev,57.0,5.0,24.4,26.9,193.0,198.0,0.0,4.0,5,Hard,3,0.38095238095238093,0,M,3,20240318
Daniil Medvedev,Nicolas Jarry,4.0,23.0,28.0,28.4,198.0,201.0,3.0,22.0,5,Hard,1,0.8902439024390244,1,M,3,20240318
Nicolas Jarry,Daniil Medvedev,23.0,4.0,28.4,28.0,201.0,198.0,22.0,3.0,5,Hard,2,0.1097560975609756,0,M,3,20240318
Jannik Sinner,Tomas Machac,3.0,60.0,22.5,23.4,191.0,183.0,2.0,0.0,5,Hard,0,0.6666666666666666,1,M,3,20240318
Tomas Machac,Jannik Sinner,60.0,3.0,23.4,22.5,183.0,191.0,0.0,2.0,5,Hard,3,0.33333333333333337,0,M,3,20240318
Carlos Alcaraz,Lorenzo Musetti,2.0,24.0,20.8,22.0,183.0,185.0,1.0,23.0,4,Hard,0,0.6666666666666666,1,M,3,20240318
Lorenzo Musetti,Carlos Alcaraz,24.0,2.0,22.0,20.8,185.0,183.0,23.0,1.0,4,Hard,3,0.33333333333333337,0,M,3,20240318
Grigor Dimitrov,Hubert Hurkacz,12.0,9.0,32.8,27.0,191.0,196.0,11.0,8.0,4,Hard,2,0.8522727272727273,1,M,3,20240318
Hubert Hurkacz,Grigor Dimitrov,9.0,12.0,27.0,32.8,196.0,191.0,8.0,11.0,4,Hard,1,0.1477272727272727,0,M,3,20240318
Alexander Zverev,Karen Khachanov,5.0,16.0,26.9,27.8,198.0,198.0,4.0,15.0,4,Hard,0,0.7058823529411765,1,M,3,20240318
Karen Khachanov,Alexander Zverev,16.0,5.0,27.8,26.9,198.0,198.0,15.0,4.0,4,Hard,3,0.2941176470588235,0,M,3,20240318
Fabian Marozsan,Alex De Minaur,57.0,10.0,24.4,25.0,193.0,183.0,0.0,9.0,4,Hard,1,0.782608695652174,1,M,3,20240318
Alex De Minaur,Fabian Marozsan,10.0,57.0,25.0,24.4,183.0,193.0,9.0,0.0,4,Hard,2,0.21739130434782605,0,M,3,20240318
Nicolas Jarry,Casper Ruud,23.0,8.0,28.4,25.2,201.0,183.0,22.0,7.0,4,Hard,1,0.8734177215189873,1,M,3,20240318
Casper Ruud,Nicolas Jarry,8.0,23.0,25.2,28.4,183.0,201.0,7.0,22.0,4,Hard,2,0.12658227848101267,0,M,3,20240318
Daniil Medvedev,Dominik Koepfer,4.0,50.0,28.0,29.8,198.0,180.0,3.0,0.0,4,Hard,1,0.9102564102564102,1,M,3,20240318
Dominik Koepfer,Daniil Medvedev,50.0,4.0,29.8,28.0,180.0,198.0,0.0,3.0,4,Hard,2,0.08974358974358976,0,M,3,20240318
Tomas Machac,Matteo Arnaldi,60.0,38.0,23.4,23.0,183.0,185.0,0.0,0.0,4,Hard,0,0.6666666666666666,1,M,3,20240318
Matteo Arnaldi,Tomas Machac,38.0,60.0,23.0,23.4,185.0,183.0,0.0,0.0,4,Hard,3,0.33333333333333337,0,M,3,20240318
Jannik Sinner,Christopher Oconnell,3.0,66.0,22.5,29.7,191.0,183.0,2.0,0.0,4,Hard,0,0.631578947368421,1,M,3,20240318
Christopher Oconnell,Jannik Sinner,66.0,3.0,29.7,22.5,183.0,191.0,0.0,2.0,4,Hard,3,0.368421052631579,0,M,3,20240318
Carlos Alcaraz,Gael Monfils,2.0,47.0,20.8,37.5,183.0,193.0,1.0,0.0,3,Hard,0,0.6666666666666666,1,M,3,20240318
Gael Monfils,Carlos Alcaraz,47.0,2.0,37.5,20.8,193.0,183.0,0.0,1.0,3,Hard,3,0.33333333333333337,0,M,3,20240318
Lorenzo Musetti,Ben Shelton,24.0,17.0,22.0,21.4,185.0,193.0,23.0,16.0,3,Hard,1,0.8658536585365854,1,M,3,20240318
Ben Shelton,Lorenzo Musetti,17.0,24.0,21.4,22.0,193.0,185.0,16.0,23.0,3,Hard,2,0.13414634146341464,0,M,3,20240318
Grigor Dimitrov,Yannick Hanfmann,12.0,56.0,32.8,32.3,191.0,193.0,11.0,0.0,3,Hard,0,0.9230769230769231,1,M,3,20240318
Yannick Hanfmann,Grigor Dimitrov,56.0,12.0,32.3,32.8,193.0,191.0,0.0,11.0,3,Hard,3,0.07692307692307687,0,M,3,20240318
Hubert Hurkacz,Sebastian Korda,9.0,29.0,27.0,23.7,196.0,196.0,8.0,28.0,3,Hard,2,0.9012345679012346,1,M,3,20240318
Sebastian Korda,Hubert Hurkacz,29.0,9.0,23.7,27.0,196.0,196.0,28.0,8.0,3,Hard,1,0.09876543209876543,0,M,3,20240318
Alexander Zverev,Christopher Eubanks,5.0,32.0,26.9,27.8,198.0,201.0,4.0,31.0,3,Hard,1,0.875,1,M,3,20240318
Christopher Eubanks,Alexander Zverev,32.0,5.0,27.8,26.9,201.0,198.0,31.0,4.0,3,Hard,2,0.125,0,M,3,20240318
Karen Khachanov,Francisco Cerundolo,16.0,21.0,27.8,25.5,198.0,185.0,15.0,20.0,3,Hard,2,0.8571428571428571,1,M,3,20240318
Francisco Cerundolo,Karen Khachanov,21.0,16.0,25.5,27.8,185.0,198.0,20.0,15.0,3,Hard,1,0.1428571428571429,0,M,3,20240318
Alex De Minaur,Jan Lennard Struff,10.0,25.0,25.0,33.8,183.0,193.0,9.0,24.0,3,Hard,1,0.8625,1,M,3,20240318
Jan Lennard Struff,Alex De Minaur,25.0,10.0,33.8,25.0,193.0,183.0,24.0,9.0,3,Hard,2,0.13749999999999996,0,M,3,20240318
Fabian Marozsan,Alexei Popyrin,57.0,45.0,24.4,24.6,193.0,196.0,0.0,0.0,3,Hard,0,0.6190476190476191,1,M,3,20240318
Alexei Popyrin,Fabian Marozsan,45.0,57.0,24.6,24.4,196.0,193.0,0.0,0.0,3,Hard,3,0.38095238095238093,0,M,3,20240318
Casper Ruud,Alejandro Davidovich Fokina,8.0,28.0,25.2,24.7,183.0,183.0,7.0,27.0,3,Hard,0,0.631578947368421,1,M,3,20240318
Alejandro Davidovich Fokina,Casper Ruud,28.0,8.0,24.7,25.2,183.0,183.0,27.0,7.0,3,Hard,3,0.368421052631579,0,M,3,20240318
Nicolas Jarry,Thiago Seyboth Wild,23.0,76.0,28.4,24.0,201.0,185.0,22.0,0.0,3,Hard,1,0.8571428571428571,1,M,3,20240318
Thiago Seyboth Wild,Nicolas Jarry,76.0,23.0,24.0,28.4,185.0,201.0,0.0,22.0,3,Hard,2,0.1428571428571429,0,M,3,20240318
Dominik Koepfer,Ugo Humbert,50.0,15.0,29.8,25.7,180.0,188.0,0.0,14.0,3,Hard,1,0.6428571428571429,1,M,3,20240318
Ugo Humbert,Dominik Koepfer,15.0,50.0,25.7,29.8,188.0,180.0,14.0,0.0,3,Hard,2,0.3571428571428571,0,M,3,20240318
Daniil Medvedev,Cameron Norrie,4.0,31.0,28.0,28.5,198.0,188.0,3.0,30.0,3,Hard,0,0.6842105263157895,1,M,3,20240318
Cameron Norrie,Daniil Medvedev,31.0,4.0,28.5,28.0,188.0,198.0,30.0,3.0,3,Hard,3,0.3157894736842105,0,M,3,20240318
Tomas Machac,Andy Murray,60.0,62.0,23.4,36.8,183.0,191.0,0.0,0.0,3,Hard,2,0.8229166666666666,1,M,3,20240318
Andy Murray,Tomas Machac,62.0,60.0,36.8,23.4,191.0,183.0,0.0,0.0,3,Hard,1,0.17708333333333337,0,M,3,20240318
Matteo Arnaldi,Denis Shapovalov,38.0,126.0,23.0,24.9,185.0,185.0,0.0,0.0,3,Hard,1,0.8795180722891566,1,M,3,20240318
Denis Shapovalov,Matteo Arnaldi,126.0,38.0,24.9,23.0,185.0,185.0,0.0,0.0,3,Hard,2,0.12048192771084343,0,M,3,20240318
Christopher Oconnell,Martin Damm,66.0,204.0,29.7,20.4,183.0,203.0,0.0,0.0,3,Hard,2,0.9027777777777778,1,M,3,20240318
Martin Damm,Christopher Oconnell,204.0,66.0,20.4,29.7,203.0,183.0,0.0,0.0,3,Hard,1,0.09722222222222221,0,M,3,20240318
Jannik Sinner,Tallon Griekspoor,3.0,26.0,22.5,27.7,191.0,188.0,2.0,25.0,3,Hard,1,0.6451612903225806,1,M,3,20240318
Tallon Griekspoor,Jannik Sinner,26.0,3.0,27.7,22.5,188.0,191.0,25.0,2.0,3,Hard,2,0.3548387096774194,0,M,3,20240318
Carlos Alcaraz,Roberto Carballes Baena,2.0,64.0,20.8,30.9,183.0,183.0,1.0,0.0,2,Hard,0,0.8,1,M,3,20240318
Roberto Carballes Baena,Carlos Alcaraz,64.0,2.0,30.9,20.8,183.0,183.0,0.0,1.0,2,Hard,3,0.19999999999999996,0,M,3,20240318
Gael Monfils,Jordan Thompson,47.0,34.0,37.5,29.9,193.0,183.0,0.0,33.0,2,Hard,1,0.9042553191489362,1,M,3,20240318
Jordan Thompson,Gael Monfils,34.0,47.0,29.9,37.5,183.0,193.0,33.0,0.0,2,Hard,2,0.0957446808510638,0,M,3,20240318
Lorenzo Musetti,Roman Safiullin,24.0,39.0,22.0,26.6,185.0,185.0,23.0,0.0,2,Hard,0,0.6842105263157895,1,M,3,20240318
Roman Safiullin,Lorenzo Musetti,39.0,24.0,26.6,22.0,185.0,185.0,0.0,23.0,2,Hard,3,0.3157894736842105,0,M,3,20240318
