player,matches,wins,losses,avg_rest_days,matches_28d_latest,rolling_10_winrate_latest,rolling_5_winrate_latest,streak_latest,last_match_date,win_rate,peak_elo,current_elo,current_selo_Clay,current_selo_Grass,current_selo_Hard,wr_Clay,wr_Grass,wr_Hard,Other_x,surf_matches_Clay,surf_matches_Grass,surf_matches_Hard,Other_y,days_since_last
Ismael Changawa Ruwa Mzai,1,0,1,30.0,0,0.5,0.5,-1,2020-03-06,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,1748
Jaan Kononov,1,0,1,30.0,0,0.5,0.5,-1,2013-02-01,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4338
Jack Cheng,1,0,1,30.0,0,0.5,0.5,-1,2024-09-14,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,95
Jack Loutit,1,1,0,30.0,0,0.5,0.5,1,2024-09-14,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,95
Jack Mingjie Lin,1,0,1,30.0,0,0.5,0.5,-1,2019-02-11,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2137
Jacob Bicknell,1,0,1,30.0,0,0.5,0.5,-1,2023-02-04,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,0.0,0.0,0.0,0.0,1.0,683
Jae Min Seol,1,0,1,30.0,0,0.5,0.5,-1,2012-02-10,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4695
Jan Zielinski,1,0,1,30.0,0,0.5,0.5,-1,2022-01-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,1080
Javier Barranco Cosano,1,0,1,30.0,0,0.5,0.5,-1,2024-05-20,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,212
Jean Segodo,1,0,1,30.0,0,0.5,0.5,-1,2013-04-05,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4275
Jeevan Nedunchezhiyan,1,0,1,30.0,0,0.5,0.5,-1,2013-12-30,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4006
Johann Coles,1,0,1,30.0,0,0.5,0.5,-1,2011-07-08,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4912
Johannes Seeman,1,1,0,30.0,0,0.5,0.5,1,2023-02-04,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,1.0,0.0,0.0,0.0,1.0,683
Jonathan Eysseric,1,0,1,30.0,0,0.5,0.5,-1,2017-08-21,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2676
Jose  Flores,1,0,1,30.0,0,0.5,0.5,-1,2023-09-16,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,459
Jose Benitez,1,1,0,30.0,0,0.5,0.5,1,2012-02-10,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,4695
Jose Perdomo,1,0,1,30.0,0,0.5,0.5,-1,2012-02-10,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4695
Josko Topic,1,0,1,30.0,0,0.5,0.5,-1,2013-07-22,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,4167
Juan Enrique Crosa,1,0,1,30.0,0,0.5,0.5,-1,2012-02-10,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4695
Juan Lugo,1,0,1,30.0,0,0.5,0.5,-1,2019-09-14,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,1922
Juan Sebastian Vivanco,1,0,1,30.0,0,0.5,0.5,-1,2011-09-16,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,4842
Julian Knowle,1,0,1,30.0,0,0.5,0.5,-1,2012-09-24,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4468
Julien Cagnina,1,0,1,30.0,0,0.5,0.5,-1,2018-02-02,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2511
Julius Gotovskis,1,0,1,30.0,0,0.5,0.5,-1,2011-07-08,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,4912
Jung Woong Na,1,0,1,30.0,0,0.5,0.5,-1,2012-04-06,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4639
Justin Lunn,1,0,1,30.0,0,0.5,0.5,-1,2017-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2875
Karam Hatamleh,1,0,1,30.0,0,0.5,0.5,-1,2023-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,0.0,0.0,0.0,0.0,1.0,684
Kasparas Zemaitelis,1,0,1,30.0,0,0.5,0.5,-1,2013-04-05,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,4275
Kento Takeuchi,1,0,1,30.0,0,0.5,0.5,-1,2014-09-22,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,3740
Kevin Cheruiyot,1,0,1,30.0,0,0.5,0.5,-1,2020-03-06,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,1748
Kevin Kung,1,1,0,30.0,0,0.5,0.5,1,2012-04-06,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,4639
Kristijan Mesaros,1,0,1,30.0,0,0.5,0.5,-1,2012-01-30,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4706
Kwok Shun Dasson Chan,1,0,1,30.0,0,0.5,0.5,-1,2024-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,319
Kyle Johnson,1,0,1,30.0,0,0.5,0.5,-1,2019-04-05,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2084
Kyrian Jacquet,1,0,1,30.0,0,0.5,0.5,-1,2024-08-26,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,114
Kyu Tae Im,1,1,0,30.0,0,0.5,0.5,1,2011-07-08,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,4912
Leonardo Tavares,1,0,1,30.0,0,0.5,0.5,-1,2011-07-08,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4912
Liam Krall,1,0,1,30.0,0,0.5,0.5,-1,2023-02-06,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,681
Liova Ayite Ajavon,1,1,0,30.0,0,0.5,0.5,1,2024-09-14,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,95
Lleyton Cronje,1,0,1,30.0,0,0.5,0.5,-1,2022-09-16,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,824
Lluis Miralles,1,0,1,30.0,0,0.5,0.5,-1,2021-03-05,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,1384
Loic Didavi,1,0,1,30.0,0,0.5,0.5,-1,2013-02-01,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,4338
Luca Preda,1,0,1,30.0,0,0.5,0.5,-1,2024-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,319
Lucas Andriamasilalao,1,0,1,30.0,0,0.5,0.5,-1,2017-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2875
Lucky Candra Kurniawan,1,0,1,30.0,0,0.5,0.5,-1,2022-09-16,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,824
Ludovic Walter,1,0,1,30.0,0,0.5,0.5,-1,2011-06-12,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,0.0,,,0.0,1.0,0.0,0.0,4938
Luis Carlos Alvarez Valdes,1,1,0,30.0,0,0.5,0.5,1,2022-09-16,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1.0,,,,1.0,0.0,0.0,0.0,824
Luis Delgado,1,1,0,30.0,0,0.5,0.5,1,2011-03-04,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1.0,,,,1.0,0.0,0.0,0.0,5038
Luis Diaz Barriga,1,0,1,30.0,0,0.5,0.5,-1,2011-10-28,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,4800
Luis Diego Chavez Villalpando,1,1,0,30.0,0,0.5,0.5,1,2018-02-03,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1.0,,,,1.0,0.0,0.0,0.0,2510
Luka Mikrut,1,0,1,30.0,0,0.5,0.5,-1,2024-07-22,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,149
Lukas Pokorny,1,1,0,30.0,0,0.5,0.5,1,2024-02-02,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1.0,,,,1.0,0.0,0.0,0.0,320
Magloire Yakpa,1,0,1,30.0,0,0.5,0.5,-1,2013-04-05,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4275
Manas Dhamne,1,0,1,30.0,0,0.5,0.5,-1,2023-01-02,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,716
Mantas Bugailiskis,1,1,0,30.0,0,0.5,0.5,1,2014-01-31,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,3974
Manuel Castellanos,1,0,1,30.0,0,0.5,0.5,-1,2016-03-04,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,3211
Marat Deviatiarov,1,1,0,30.0,0,0.5,0.5,1,2015-09-18,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,3379
Marcin Matkowski,1,0,1,30.0,0,0.5,0.5,-1,2012-09-14,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4478
Marco Aurelio Nunez,1,0,1,30.0,0,0.5,0.5,-1,2011-10-28,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,4800
Marco Crugnola,1,0,1,30.0,0,0.5,0.5,-1,2011-01-17,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,5084
Marcos Lee Chan Baratau,1,0,1,30.0,0,0.5,0.5,-1,2024-09-14,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,95
Marek Marksoo,1,0,1,30.0,0,0.5,0.5,-1,2013-02-01,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4338
Marin Draganja,1,0,1,30.0,0,0.5,0.5,-1,2016-09-16,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,3015
Mark Chigaazira,1,0,1,30.0,0,0.5,0.5,-1,2018-04-07,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2447
Marko Tepavac,1,0,1,30.0,0,0.5,0.5,-1,2017-02-06,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2872
Markus Kerner,1,0,1,30.0,0,0.5,0.5,-1,2013-04-05,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,4275
Martin Vaisse,1,0,1,30.0,0,0.5,0.5,-1,2014-05-18,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,3867
Martyn Pawelski,1,1,0,30.0,0,0.5,0.5,1,2024-09-13,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,96
Marvin Moeller,1,0,1,30.0,0,0.5,0.5,-1,2016-07-11,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,3082
Matavao Fanguna,1,0,1,30.0,0,0.5,0.5,-1,2024-02-02,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,320
Mateus Alves,1,0,1,30.0,0,0.5,0.5,-1,2023-02-20,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,667
Matt Reid,1,0,1,30.0,0,0.5,0.5,-1,2013-06-24,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,0.0,,,0.0,1.0,0.0,0.0,4195
Matteo Trevisan,1,0,1,30.0,0,0.5,0.5,-1,2015-07-20,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,3439
Matthew Forbes,1,0,1,30.0,0,0.5,0.5,-1,2024-08-26,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,114
Mauricio Doria Medina,1,0,1,30.0,0,0.5,0.5,-1,2012-04-06,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4639
Maxim Shin,1,0,1,30.0,0,0.5,0.5,-1,2024-02-02,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,320
Maximus Jones,1,0,1,30.0,0,0.5,0.5,-1,2024-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,319
Mazen Osama,1,1,0,30.0,0,0.5,0.5,1,2014-04-04,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,3911
Michael Vrbensky,1,0,1,30.0,0,0.5,0.5,-1,2021-01-05,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,1443
Michel Saade,1,0,1,30.0,0,0.5,0.5,-1,2018-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2510
Mikhail Biryukov,1,0,1,30.0,0,0.5,0.5,-1,2013-09-16,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4111
Milos Sekulic,1,0,1,30.0,0,0.5,0.5,-1,2013-10-14,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4083
Min Kyu Song,1,0,1,30.0,0,0.5,0.5,-1,2024-09-13,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,96
Minjong Park,1,0,1,30.0,0,0.5,0.5,-1,2018-02-02,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,0.0,,,0.0,1.0,0.0,0.0,2511
Muhammad Althaf Dhaifullah,1,0,1,30.0,0,0.5,0.5,-1,2018-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2510
Mustapha El Natour,1,1,0,30.0,0,0.5,0.5,1,2023-09-15,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1.0,,,,1.0,0.0,0.0,0.0,460
Mykyta Mashtakov,1,0,1,30.0,0,0.5,0.5,-1,2017-04-07,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,2812
N Vijay Sundar Prashanth,1,0,1,30.0,0,0.5,0.5,-1,2015-01-05,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,3635
Nathan Anthony Barki,1,0,1,30.0,0,0.5,0.5,-1,2022-09-16,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,824
Nathan Pasha,1,0,1,30.0,0,0.5,0.5,-1,2014-07-21,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,3803
Nicholas Campbell,1,0,1,30.0,0,0.5,0.5,-1,2017-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2875
Nick Van Rosberg,1,0,1,30.0,0,0.5,0.5,-1,2011-03-04,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,5038
Nicolae Frunza,1,0,1,30.0,0,0.5,0.5,-1,2018-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2510
Nicolas Meister,1,0,1,30.0,0,0.5,0.5,-1,2012-07-23,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4531
Nicolas Xiviller,1,1,0,30.0,0,0.5,0.5,1,2015-10-30,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,3337
Niki Kaliyanda Poonacha,1,1,0,30.0,0,0.5,0.5,1,2024-02-03,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,1.0,,,0.0,1.0,0.0,0.0,319
Nikolai Fidirko,1,0,1,30.0,0,0.5,0.5,-1,2012-09-17,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4475
Nikolas Sanchez Izquierdo,1,0,1,30.0,0,0.5,0.5,-1,2024-05-20,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,212
Nikoloz Davlianidze,1,0,1,30.0,0,0.5,0.5,-1,2020-03-06,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,1748
Noam Okun,1,0,1,30.0,0,0.5,0.5,-1,2013-02-01,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4338
Nour Nehme,1,0,1,30.0,0,0.5,0.5,-1,2015-03-06,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,3575
Nutthanon Kadchapanan,1,1,0,30.0,0,0.5,0.5,1,2014-02-14,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,3960
Oliver Anderson,1,0,1,30.0,0,0.5,0.5,-1,2016-01-04,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,3271
Orel Kimhi,1,0,1,30.0,0,0.5,0.5,-1,2024-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,319
Pablo Galdon,1,0,1,30.0,0,0.5,0.5,-1,2011-02-14,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,5056
Paris Gemouchidis,1,0,1,30.0,0,0.5,0.5,-1,2011-03-04,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,5038
Patrick Chucri,1,1,0,30.0,0,0.5,0.5,1,2012-04-06,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1.0,,,,1.0,0.0,0.0,0.0,4639
Patrick Ciorcila,1,0,1,30.0,0,0.5,0.5,-1,2014-04-21,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,3894
Patrick Kaukovalta,1,0,1,30.0,0,0.5,0.5,-1,2023-11-21,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,393
Pedro Sakamoto,1,0,1,30.0,0,0.5,0.5,-1,2019-02-25,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,2123
Peter August Anker,1,0,1,30.0,0,0.5,0.5,-1,2018-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2510
Philip Hjorth,1,0,1,30.0,0,0.5,0.5,-1,2024-09-14,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,95
Phillip Simmonds,1,0,1,30.0,0,0.5,0.5,-1,2011-07-18,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4902
Phuong Van Nguyen,1,0,1,30.0,0,0.5,0.5,-1,2020-03-06,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,1748
Quang Huy Ngo,1,0,1,30.0,0,0.5,0.5,-1,2014-02-14,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,3960
Rafael Eduardo Gonzalez Retana,1,0,1,30.0,0,0.5,0.5,-1,2018-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2510
Rami Osman,1,0,1,30.0,0,0.5,0.5,-1,2012-04-06,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,4639
Raphael Calzi,1,1,0,30.0,0,0.5,0.5,1,2023-02-04,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,1.0,0.0,0.0,0.0,1.0,683
Raul Brancaccio,1,0,1,30.0,0,0.5,0.5,-1,2021-05-24,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,1304
Raul Garcia,1,0,1,30.0,0,0.5,0.5,-1,2023-02-02,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,0.0,0.0,0.0,0.0,1.0,685
Rayane Roumane,1,0,1,30.0,0,0.5,0.5,-1,2019-09-16,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,1920
Raymond Sarmiento,1,0,1,30.0,0,0.5,0.5,-1,2019-08-19,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,1948
Remy Bertola,1,1,0,30.0,0,0.5,0.5,1,2024-09-13,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,96
Rhett Purcell,1,1,0,30.0,0,0.5,0.5,1,2019-09-14,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,1922
Ricardo Hocevar,1,0,1,30.0,0,0.5,0.5,-1,2011-01-31,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,5070
Riccardo Bellotti,1,0,1,30.0,0,0.5,0.5,-1,2017-05-01,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,2788
Richard Bloomfield,1,0,1,30.0,0,0.5,0.5,-1,2011-07-04,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,0.0,,,0.0,1.0,0.0,0.0,4916
Robert Lindstedt,1,0,1,30.0,0,0.5,0.5,-1,2011-07-08,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4912
Roberto Ortega Olmedo,1,0,1,30.0,0,0.5,0.5,-1,2016-05-16,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,3138
Roey Tabet,1,0,1,30.0,0,0.5,0.5,-1,2021-09-18,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,1187
Rogelio Siller,1,1,0,30.0,0,0.5,0.5,1,2013-04-05,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,4275
Romain Bogaerts,1,0,1,30.0,0,0.5,0.5,-1,2013-08-18,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4140
Romain Jouan,1,0,1,30.0,0,0.5,0.5,-1,2011-08-29,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4860
Romain Radwan,1,0,1,30.0,0,0.5,0.5,-1,2011-07-08,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,4912
Roman Hassanov,1,0,1,30.0,0,0.5,0.5,-1,2018-02-02,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2511
Ryan Shane,1,0,1,30.0,0,0.5,0.5,-1,2015-08-31,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,3397
Sam Riffice,1,0,1,30.0,0,0.5,0.5,-1,2021-08-30,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,1206
Sami Ghorbel,1,0,1,30.0,0,0.5,0.5,-1,2011-03-04,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,5038
Santiago Fa Rodriguez Taverna,1,0,1,30.0,0,0.5,0.5,-1,2022-05-23,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,940
Sarp Agabigun,1,1,0,30.0,0,0.5,0.5,1,2018-02-03,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,1.0,,0.0,0.0,1.0,0.0,2510
Scott Griekspoor,1,0,1,30.0,0,0.5,0.5,-1,2018-09-14,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2287
Sebastian Decoud,1,0,1,30.0,0,0.5,0.5,-1,2011-07-04,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,0.0,,,0.0,1.0,0.0,0.0,4916
Sebastian Dominguez,1,0,1,30.0,0,0.5,0.5,-1,2019-09-13,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,1923
Sebastian Fanselow,1,0,1,30.0,0,0.5,0.5,-1,2024-05-20,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,1.0,0.0,0.0,0.0,212
Sekou Bangoura,1,0,1,30.0,0,0.5,0.5,-1,2017-07-31,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,1.0,0.0,2697
